ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
3134,Wed Dec 11 19:01:27 EST 2024,Wed Dec 11 19:01:28 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,662,225,91

3135,Wed Dec 11 19:01:28 EST 2024,Wed Dec 11 19:01:29 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,619,225,91

3136,Wed Dec 11 19:01:29 EST 2024,Wed Dec 11 19:01:29 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,586,225,91

3137,Wed Dec 11 19:01:29 EST 2024,Wed Dec 11 19:01:30 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,667,225,91

3138,Wed Dec 11 19:01:30 EST 2024,Wed Dec 11 19:01:30 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,562,225,91

3139,Wed Dec 11 19:01:30 EST 2024,Wed Dec 11 19:01:31 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,542,225,91

3140,Wed Dec 11 19:01:31 EST 2024,Wed Dec 11 19:01:32 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,565,225,91

3141,Wed Dec 11 19:01:32 EST 2024,Wed Dec 11 19:01:32 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,623,225,91

3142,Wed Dec 11 19:01:32 EST 2024,Wed Dec 11 19:01:33 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,603,225,91

3143,Wed Dec 11 19:01:33 EST 2024,Wed Dec 11 19:01:33 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,655,225,91

3144,Wed Dec 11 19:01:33 EST 2024,Wed Dec 11 19:01:34 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,655,225,91

3145,Wed Dec 11 19:01:34 EST 2024,Wed Dec 11 19:01:35 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,606,225,91

3146,Wed Dec 11 19:01:35 EST 2024,Wed Dec 11 19:01:35 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,554,225,91

3147,Wed Dec 11 19:01:35 EST 2024,Wed Dec 11 19:01:36 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,571,225,91

3148,Wed Dec 11 19:01:36 EST 2024,Wed Dec 11 19:01:36 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,690,225,91

3149,Wed Dec 11 19:01:36 EST 2024,Wed Dec 11 19:01:37 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,551,225,91

3150,Wed Dec 11 19:01:37 EST 2024,Wed Dec 11 19:01:38 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,572,225,91

3151,Wed Dec 11 19:01:38 EST 2024,Wed Dec 11 19:01:38 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,550,225,91

3152,Wed Dec 11 19:01:38 EST 2024,Wed Dec 11 19:01:39 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,575,225,91

3153,Wed Dec 11 19:01:39 EST 2024,Wed Dec 11 19:01:39 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,635,225,91

3154,Wed Dec 11 19:01:39 EST 2024,Wed Dec 11 19:01:40 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,550,225,91

3155,Wed Dec 11 19:01:40 EST 2024,Wed Dec 11 19:01:40 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,563,225,91

3156,Wed Dec 11 19:01:40 EST 2024,Wed Dec 11 19:01:41 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,568,225,91

3157,Wed Dec 11 19:01:41 EST 2024,Wed Dec 11 19:01:42 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,644,225,91

3158,Wed Dec 11 19:01:42 EST 2024,Wed Dec 11 19:01:42 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,653,745,31

3159,Wed Dec 11 19:01:42 EST 2024,Wed Dec 11 19:01:43 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,728,745,31

3160,Wed Dec 11 19:01:43 EST 2024,Wed Dec 11 19:01:44 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,640,745,31

3161,Wed Dec 11 19:01:44 EST 2024,Wed Dec 11 19:01:44 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,660,745,31

3162,Wed Dec 11 19:01:44 EST 2024,Wed Dec 11 19:01:45 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,635,745,31

3163,Wed Dec 11 19:01:45 EST 2024,Wed Dec 11 19:01:46 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,616,745,31

3164,Wed Dec 11 19:01:46 EST 2024,Wed Dec 11 19:01:46 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,667,745,31

3165,Wed Dec 11 19:01:46 EST 2024,Wed Dec 11 19:01:47 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,681,745,31

3166,Wed Dec 11 19:01:47 EST 2024,Wed Dec 11 19:01:48 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,643,745,31

3167,Wed Dec 11 19:01:48 EST 2024,Wed Dec 11 19:01:48 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,639,745,31

3168,Wed Dec 11 19:01:48 EST 2024,Wed Dec 11 19:01:49 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,648,745,31

3169,Wed Dec 11 19:01:49 EST 2024,Wed Dec 11 19:01:50 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,635,745,31

3170,Wed Dec 11 19:01:50 EST 2024,Wed Dec 11 19:01:50 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,11,215,57

3171,Wed Dec 11 19:01:50 EST 2024,Wed Dec 11 19:01:50 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,9,215,57

3172,Wed Dec 11 19:01:50 EST 2024,Wed Dec 11 19:01:50 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,8,215,57

3173,Wed Dec 11 19:01:50 EST 2024,Wed Dec 11 19:01:50 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,12,215,57

3174,Wed Dec 11 19:01:50 EST 2024,Wed Dec 11 19:01:50 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,8,215,57

3175,Wed Dec 11 19:01:50 EST 2024,Wed Dec 11 19:01:50 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,16,215,57

3176,Wed Dec 11 19:01:50 EST 2024,Wed Dec 11 19:01:50 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,20,215,57

3177,Wed Dec 11 19:01:50 EST 2024,Wed Dec 11 19:01:50 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,37,215,57

3178,Wed Dec 11 19:01:50 EST 2024,Wed Dec 11 19:01:50 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,15,215,57

3179,Wed Dec 11 19:01:50 EST 2024,Wed Dec 11 19:01:50 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,9,215,57

3180,Wed Dec 11 19:01:50 EST 2024,Wed Dec 11 19:01:50 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,6,215,57

3181,Wed Dec 11 19:01:50 EST 2024,Wed Dec 11 19:01:50 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,13,215,57

3182,Wed Dec 11 19:01:50 EST 2024,Wed Dec 11 19:01:50 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,302,Found,673,688,0

3183,Wed Dec 11 19:01:50 EST 2024,Wed Dec 11 19:01:51 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,302,Found,662,688,0

3184,Wed Dec 11 19:01:51 EST 2024,Wed Dec 11 19:01:52 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,302,Found,716,688,0

3185,Wed Dec 11 19:01:52 EST 2024,Wed Dec 11 19:01:52 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,302,Found,649,688,0

3186,Wed Dec 11 19:01:52 EST 2024,Wed Dec 11 19:01:53 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,302,Found,691,688,0

3187,Wed Dec 11 19:01:53 EST 2024,Wed Dec 11 19:01:54 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,302,Found,694,688,0

3188,Wed Dec 11 19:01:54 EST 2024,Wed Dec 11 19:01:55 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,302,Found,730,688,0

3189,Wed Dec 11 19:01:55 EST 2024,Wed Dec 11 19:01:55 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,302,Found,685,688,0

3190,Wed Dec 11 19:01:55 EST 2024,Wed Dec 11 19:01:56 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,302,Found,678,688,0

3191,Wed Dec 11 19:01:56 EST 2024,Wed Dec 11 19:01:57 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,302,Found,657,688,0

3192,Wed Dec 11 19:01:57 EST 2024,Wed Dec 11 19:01:57 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,302,Found,668,688,0

3193,Wed Dec 11 19:01:57 EST 2024,Wed Dec 11 19:01:58 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,302,Found,687,688,0

3194,Wed Dec 11 19:01:58 EST 2024,Wed Dec 11 19:01:58 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,23,260,3357

3195,Wed Dec 11 19:01:58 EST 2024,Wed Dec 11 19:01:58 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,19,154,64

3196,Wed Dec 11 19:01:58 EST 2024,Wed Dec 11 19:01:58 EST 2024,GET,http://localhost:3000/api/auth/,404,Not Found,9,260,3357

3197,Wed Dec 11 19:01:58 EST 2024,Wed Dec 11 19:01:58 EST 2024,GET,http://localhost:3000/api/auth/callback/,400,Bad Request,16,154,64

3198,Wed Dec 11 19:01:58 EST 2024,Wed Dec 11 19:01:58 EST 2024,GET,http://localhost:3000/api/auth/csrf/,200,OK,10,216,80

3199,Wed Dec 11 19:01:58 EST 2024,Wed Dec 11 19:01:58 EST 2024,GET,http://localhost:3000/api/auth/providers/,200,OK,8,216,218

3200,Wed Dec 11 19:01:59 EST 2024,Wed Dec 11 19:01:59 EST 2024,GET,http://localhost:3000/api/auth/session/,200,OK,6,746,212

3201,Wed Dec 11 19:01:58 EST 2024,Wed Dec 11 19:01:58 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials/,200,OK,6,745,31

3202,Wed Dec 11 19:01:59 EST 2024,Wed Dec 11 19:01:59 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,64,260,3357

3203,Wed Dec 11 19:01:59 EST 2024,Wed Dec 11 19:01:59 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,21,154,64

3204,Wed Dec 11 19:01:59 EST 2024,Wed Dec 11 19:01:59 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,653,225,91

3205,Wed Dec 11 19:01:59 EST 2024,Wed Dec 11 19:02:00 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,587,225,91

3206,Wed Dec 11 19:02:00 EST 2024,Wed Dec 11 19:02:01 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,599,745,31

3207,Wed Dec 11 19:02:01 EST 2024,Wed Dec 11 19:02:01 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,5,215,57

3208,Wed Dec 11 19:02:01 EST 2024,Wed Dec 11 19:02:01 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,685,254,26946

3209,Wed Dec 11 19:02:01 EST 2024,Wed Dec 11 19:02:01 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,33,260,3357

3210,Wed Dec 11 19:02:01 EST 2024,Wed Dec 11 19:02:01 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,16,154,64

3211,Wed Dec 11 19:02:01 EST 2024,Wed Dec 11 19:02:02 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,725,225,91

3212,Wed Dec 11 19:02:02 EST 2024,Wed Dec 11 19:02:03 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,722,225,91

3213,Wed Dec 11 19:02:03 EST 2024,Wed Dec 11 19:02:03 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,647,225,91

3214,Wed Dec 11 19:02:03 EST 2024,Wed Dec 11 19:02:04 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,626,225,91

3215,Wed Dec 11 19:02:04 EST 2024,Wed Dec 11 19:02:05 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,569,225,91

3216,Wed Dec 11 19:02:05 EST 2024,Wed Dec 11 19:02:05 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,557,225,91

3217,Wed Dec 11 19:02:05 EST 2024,Wed Dec 11 19:02:06 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,617,745,31

3218,Wed Dec 11 19:02:06 EST 2024,Wed Dec 11 19:02:06 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,628,745,31

3219,Wed Dec 11 19:02:06 EST 2024,Wed Dec 11 19:02:07 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,644,745,31

3220,Wed Dec 11 19:02:07 EST 2024,Wed Dec 11 19:02:07 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,3,215,57

3221,Wed Dec 11 19:02:07 EST 2024,Wed Dec 11 19:02:07 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,3,215,57

3222,Wed Dec 11 19:02:07 EST 2024,Wed Dec 11 19:02:07 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,4,215,57

3223,Wed Dec 11 19:02:07 EST 2024,Wed Dec 11 19:02:08 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,643,254,26946

3224,Wed Dec 11 19:02:08 EST 2024,Wed Dec 11 19:02:08 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,607,254,26946

3225,Wed Dec 11 19:02:08 EST 2024,Wed Dec 11 19:02:09 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,616,254,26946

3226,Wed Dec 11 19:02:09 EST 2024,Wed Dec 11 19:02:09 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,32,260,3357

3227,Wed Dec 11 19:02:09 EST 2024,Wed Dec 11 19:02:09 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,7,154,64

3228,Wed Dec 11 19:02:09 EST 2024,Wed Dec 11 19:02:10 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,608,225,91

3229,Wed Dec 11 19:02:10 EST 2024,Wed Dec 11 19:02:10 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,615,225,91

3230,Wed Dec 11 19:02:10 EST 2024,Wed Dec 11 19:02:11 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,663,225,91

3231,Wed Dec 11 19:02:11 EST 2024,Wed Dec 11 19:02:12 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,648,225,91

3232,Wed Dec 11 19:02:12 EST 2024,Wed Dec 11 19:02:12 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,572,225,91

3233,Wed Dec 11 19:02:12 EST 2024,Wed Dec 11 19:02:13 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,549,225,91

3234,Wed Dec 11 19:02:13 EST 2024,Wed Dec 11 19:02:13 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,558,225,91

3235,Wed Dec 11 19:02:13 EST 2024,Wed Dec 11 19:02:14 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,600,225,91

3236,Wed Dec 11 19:02:14 EST 2024,Wed Dec 11 19:02:14 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,576,225,91

3237,Wed Dec 11 19:02:14 EST 2024,Wed Dec 11 19:02:15 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,587,225,91

3238,Wed Dec 11 19:02:15 EST 2024,Wed Dec 11 19:02:16 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,572,225,91

3239,Wed Dec 11 19:02:16 EST 2024,Wed Dec 11 19:02:16 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,596,225,91

3240,Wed Dec 11 19:02:16 EST 2024,Wed Dec 11 19:02:17 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,581,225,91

3241,Wed Dec 11 19:02:17 EST 2024,Wed Dec 11 19:02:17 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,594,225,91

3242,Wed Dec 11 19:02:17 EST 2024,Wed Dec 11 19:02:18 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,651,745,31

3243,Wed Dec 11 19:02:18 EST 2024,Wed Dec 11 19:02:19 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,616,745,31

3244,Wed Dec 11 19:02:19 EST 2024,Wed Dec 11 19:02:19 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,694,745,31

3245,Wed Dec 11 19:02:19 EST 2024,Wed Dec 11 19:02:20 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,676,745,31

3246,Wed Dec 11 19:02:20 EST 2024,Wed Dec 11 19:02:21 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,640,745,31

3247,Wed Dec 11 19:02:21 EST 2024,Wed Dec 11 19:02:21 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,642,745,31

3248,Wed Dec 11 19:02:21 EST 2024,Wed Dec 11 19:02:22 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,635,745,31

3249,Wed Dec 11 19:02:22 EST 2024,Wed Dec 11 19:02:22 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,6,215,57

3250,Wed Dec 11 19:02:22 EST 2024,Wed Dec 11 19:02:22 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,8,215,57

3251,Wed Dec 11 19:02:22 EST 2024,Wed Dec 11 19:02:22 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,16,215,57

3252,Wed Dec 11 19:02:22 EST 2024,Wed Dec 11 19:02:22 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,4,215,57

3253,Wed Dec 11 19:02:22 EST 2024,Wed Dec 11 19:02:22 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,3,215,57

3254,Wed Dec 11 19:02:22 EST 2024,Wed Dec 11 19:02:22 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,4,215,57

3255,Wed Dec 11 19:02:22 EST 2024,Wed Dec 11 19:02:22 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,8,215,57

3256,Wed Dec 11 19:02:22 EST 2024,Wed Dec 11 19:02:23 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,302,Found,591,688,0

3257,Wed Dec 11 19:02:23 EST 2024,Wed Dec 11 19:02:23 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,302,Found,657,688,0

3258,Wed Dec 11 19:02:23 EST 2024,Wed Dec 11 19:02:24 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,302,Found,617,688,0

3259,Wed Dec 11 19:02:24 EST 2024,Wed Dec 11 19:02:25 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,302,Found,634,688,0

3260,Wed Dec 11 19:02:25 EST 2024,Wed Dec 11 19:02:25 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,302,Found,656,688,0

3261,Wed Dec 11 19:02:25 EST 2024,Wed Dec 11 19:02:26 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,302,Found,659,688,0

3262,Wed Dec 11 19:02:26 EST 2024,Wed Dec 11 19:02:26 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,302,Found,640,688,0

3263,Wed Dec 11 19:02:26 EST 2024,Wed Dec 11 19:02:27 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,26,260,3357

3264,Wed Dec 11 19:02:27 EST 2024,Wed Dec 11 19:02:27 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,18,154,64

3265,Wed Dec 11 19:02:26 EST 2024,Wed Dec 11 19:02:27 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,671,745,31

3266,Wed Dec 11 19:02:27 EST 2024,Wed Dec 11 19:02:27 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,92,225,91

3267,Wed Dec 11 19:02:27 EST 2024,Wed Dec 11 19:02:27 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,94,225,91

3268,Wed Dec 11 19:02:27 EST 2024,Wed Dec 11 19:02:28 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,606,225,91

3269,Wed Dec 11 19:02:28 EST 2024,Wed Dec 11 19:02:29 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,634,225,91

3270,Wed Dec 11 19:02:29 EST 2024,Wed Dec 11 19:02:29 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,60,225,91

3271,Wed Dec 11 19:02:29 EST 2024,Wed Dec 11 19:02:29 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,560,225,91

3272,Wed Dec 11 19:02:29 EST 2024,Wed Dec 11 19:02:30 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,672,745,31

3273,Wed Dec 11 19:02:30 EST 2024,Wed Dec 11 19:02:30 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,83,225,91

3274,Wed Dec 11 19:02:30 EST 2024,Wed Dec 11 19:02:30 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,76,225,91

3275,Wed Dec 11 19:02:30 EST 2024,Wed Dec 11 19:02:31 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,584,225,91

3276,Wed Dec 11 19:02:31 EST 2024,Wed Dec 11 19:02:31 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,555,225,91

3277,Wed Dec 11 19:02:31 EST 2024,Wed Dec 11 19:02:31 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,68,225,91

3278,Wed Dec 11 19:02:31 EST 2024,Wed Dec 11 19:02:32 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,615,225,91

3279,Wed Dec 11 19:02:32 EST 2024,Wed Dec 11 19:02:32 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,641,745,31

3280,Wed Dec 11 19:02:32 EST 2024,Wed Dec 11 19:02:33 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,630,745,31

3281,Wed Dec 11 19:02:33 EST 2024,Wed Dec 11 19:02:34 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,591,745,31

3282,Wed Dec 11 19:02:34 EST 2024,Wed Dec 11 19:02:34 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,651,745,31

3283,Wed Dec 11 19:02:34 EST 2024,Wed Dec 11 19:02:35 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,644,745,31

3284,Wed Dec 11 19:02:35 EST 2024,Wed Dec 11 19:02:36 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,668,745,31

3285,Wed Dec 11 19:02:36 EST 2024,Wed Dec 11 19:02:36 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,614,745,31

3286,Wed Dec 11 19:02:36 EST 2024,Wed Dec 11 19:02:37 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,669,745,31

3287,Wed Dec 11 19:02:37 EST 2024,Wed Dec 11 19:02:37 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,3,215,57

3288,Wed Dec 11 19:02:37 EST 2024,Wed Dec 11 19:02:37 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,6,215,57

3289,Wed Dec 11 19:02:37 EST 2024,Wed Dec 11 19:02:37 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,4,215,57

3290,Wed Dec 11 19:02:37 EST 2024,Wed Dec 11 19:02:37 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,3,215,57

3291,Wed Dec 11 19:02:37 EST 2024,Wed Dec 11 19:02:37 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,4,215,57

3292,Wed Dec 11 19:02:37 EST 2024,Wed Dec 11 19:02:37 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,3,215,57

3293,Wed Dec 11 19:02:37 EST 2024,Wed Dec 11 19:02:38 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,670,745,31

3294,Wed Dec 11 19:02:38 EST 2024,Wed Dec 11 19:02:38 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,648,254,26946

3295,Wed Dec 11 19:02:38 EST 2024,Wed Dec 11 19:02:39 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,584,254,26946

3296,Wed Dec 11 19:02:39 EST 2024,Wed Dec 11 19:02:40 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,590,254,26946

3297,Wed Dec 11 19:02:40 EST 2024,Wed Dec 11 19:02:40 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,608,254,26946

3298,Wed Dec 11 19:02:40 EST 2024,Wed Dec 11 19:02:41 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,660,254,26946

3299,Wed Dec 11 19:02:41 EST 2024,Wed Dec 11 19:02:42 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,637,254,26946

3300,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/api/auth/callback/trace.axd,400,Bad Request,27,154,64

3301,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/elmah.axd,404,Not Found,50,260,3357

3302,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,64,260,3357

